Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
2100,0#13,0#1445,8935.json,8#8,0.49666628241539#0.47215864062309265,0.27962319781071426#0.24993806923921608,0#0,0#0,0#0,2#2,5.66#5.66,1#1,1#2,40.0#41.0,109.75241088867188#109.62400817871094,2#2,0#0,0#2,0#1,0#10,0#10,0#0,0#0,0#0
863,0#89,0#14,6257.json,4#4,0.0#0.0,0.001164939605978842#7.32342123163098E-4,0#0,0#0,0#0,1#1,4.0#4.0,0#0,2#2,60.0#62.0,118.65235900878906#118.4358901977539,1#1,1#1,0#4,0#2,0#12,0#12,0#0,0#0,0#0
2100,0#2,0#482,10031.json,3#3,0.041263647377491#0.0397578701376915,0.7215331776803038#0.7260668966843581,0#0,0#0,0#0,1#1,3.77#3.77,0#0,1#1,19.0#19.0,130.57513427734375#130.57513427734375,1#1,0#0,0#2,0#1,0#1,0#1,0#0,0#0,0#0
51,0,0,2677.json,7,0.3567411005496979,0.07790078193408916,1,1,2,2,5.11,1,1,44.0,111.29065704345703,1,1,0,0,0,0,0,0,0
801,0,0,9744.json,5,0.5091683864593506,0.5645892198219584,1,1,2,2,5.99,1,1,27.0,119.9036865234375,1,0,0,0,0,0,0,0,0
2100,0,0,7684.json,3,0.008056451566517353,0.4709385864707435,0,0,0,1,3.77,0,1,26.0,128.60531616210938,2,0,0,0,0,0,0,0,0
2100,0,0,5914.json,3,0.9165397882461548,0.9398689274081918,0,0,0,1,1.89,0,1,13.0,133.18099975585938,0,0,0,0,0,0,0,0,0
2100,0#1,0#36,4758.json,3#3,0.009281431324779987#0.0015439161797985435,0.4295079385596306#0.3432400503806716,0#0,0#0,0#0,1#1,3.77#3.77,0#0,1#1,25.0#27.0,128.8092498779297#128.31268310546875,2#2,0#0,0#2,0#1,0#6,0#6,0#1,0#1,0#1
2100,0#10,0#744,6453.json,3#3,0.12068957090377808#0.05808110162615776,0.2635709595525626#0.14603285581311967,0#0,0#0,0#0,1#1,3.77#3.77,0#0,2#3,28.0#32.0,127.94976043701172#127.102294921875,2#2,0#0,0#2,0#1,0#21,0#21,0#0,0#0,0#0
2100,0,0,11441.json,3,0.8653990030288696,0.7748451594902175,0,0,0,1,3.77,0,0,19.0,130.70933532714844,1,0,0,0,0,0,0,0,0
2100,0#27,0#471,5419.json,3#3,0.02919916622340679#0.024158965796232224,0.45998537677935003#0.536520161765794,0#0,0#0,0#0,1#1,3.77#3.77,0#0,1#1,25.0#24.0,128.8092498779297#129.12539672851562,1#1,0#0,0#2,0#1,0#15,0#15,0#0,0#0,0#0
51,0,0,2678.json,3,0.8343458771705627,0.7788549694355011,0,0,0,1,3.77,0,1,17.0,131.28770446777344,1,0,0,0,0,0,0,0,0
2100,0#30,0#1689,7230.json,3#9,0.01504350733011961#0.14402566850185394,0.30103583744540974#0.14066182950732375,0#0,0#0,0#0,1#1,3.77#5.9,0#1,3#4,30.0#47.0,127.76480865478516#107.10638427734375,3#3,0#1,0#8,0#7,0#95,0#116,0#0,0#0,0#0
2100,0,0,3603.json,3,0.7360383868217468,0.8071782857769363,0,0,0,1,3.77,0,1,16.0,131.60296630859375,0,0,0,0,0,0,0,0,0
2067,0,0,2611.json,7,0.45407190918922424,0.07398649106515146,1,1,2,2,5.11,1,1,44.0,111.23076629638672,1,0,0,0,0,0,0,0,0
1640,0,0,8902.json,3,0.7552825808525085,0.8101927979585466,0,0,0,1,3.77,0,0,17.0,131.28770446777344,1,0,0,0,0,0,0,0,0
1907,0,0,8163.json,4,2.718701434787363E-4,0.026829347076964945,0,0,0,1,6.63,0,1,43.0,120.53455352783203,3,0,0,0,0,0,0,0,0
2100,0,0,7543.json,3,0.005424165166914463,0.7664302083987924,0,0,0,1,3.77,0,0,17.0,131.28770446777344,1,0,0,0,0,0,0,0,0
1753,0,0,2434.json,3,0.008505993522703648,0.4649174378763661,0,0,0,1,3.77,0,1,21.0,129.7158966064453,1,0,0,0,0,0,0,0,0
2100,0,0,5565.json,3,0.7207382917404175,0.7095851426696139,0,0,0,1,3.77,0,1,19.0,130.45266723632812,1,0,0,0,0,0,0,0,0
1645,0#4#2,0#26#208,582.json,14#7#6,0.2113717496395111#0.019080230966210365#0.013580688275396824,0.009304781988450904#0.06389699241512321#0.0727540960546037,4#3#3,2#1#1,6#4#4,3#2#2,6.91#5.66#6.05,2#1#1,2#4#4,73.0#46.0#43.0,96.8778076171875#111.12248992919922#114.03678894042969,3#3#3,2#1#0,0#16#1,0#4#0,0#251#17,0#206#19,0#1#0,0#1#0,0#1#0
2100,0#10#27,0#448#473,2597.json,6#6#3,0.8910654187202454#0.9414694309234619#0.8240914940834045,0.49681266721959744#0.6273487704582035#0.8279456253435457,0#0#0,0#0#0,0#0#0,1#1#1,3.77#3.77#3.77,0#0#0,1#1#1,32.0#30.0#13.0,116.20022583007812#116.7360610961914#133.18099975585938,0#0#0,2#2#0,0#2#5,0#1#1,0#13#67,0#13#73,0#0#0,0#0#0,0#0#0
2100,0,0,885.json,2,0.9131973385810852,0.680523674519866,0,0,0,1,3.77,0,0,17.0,137.7220458984375,3,0,0,0,0,0,0,0,0
2100,0,0,6825.json,3,0.014924058690667152,0.5229208382507122,0,0,0,1,3.77,0,1,24.0,129.12539672851562,2,0,0,0,0,0,0,0,0
1301,0,0,3044.json,3,0.8405372500419617,0.9081093974965215,0,0,0,1,3.77,0,1,13.0,133.18099975585938,0,0,0,0,0,0,0,0,0
2100,0,0,10757.json,5,0.4505203366279602,0.4866576310036548,0,0,0,1,5.99,1,2,30.0,119.58580780029297,1,1,0,0,0,0,0,0,0
2100,0#41#11,0#374#1536,6582.json,7#7#6,0.1784810870885849#0.1679505705833435#0.29755908250808716,0.013522188824877136#0.01320230652842369#0.27904021390534706,2#2#1,2#2#1,4#4#2,3#3#2,5.11#5.11#5.5,1#1#1,1#1#2,52.0#52.0#35.0,109.82474517822266#109.82474517822266#115.25157928466797,2#2#2,1#1#0,0#0#3,0#0#1,0#3#121,0#0#126,0#0#0,0#0#0,0#0#0
2100,0,0,6881.json,4,0.555076003074646,0.767685603775821,0,0,0,1,4.0,0,0,20.0,125.64796447753906,1,0,0,0,0,0,0,0,0
1179,0,0,7493.json,14,0.04211598262190819,0.0015677518321402387,1,1,2,3,10.24,3,3,80.0,96.18826293945312,2,0,0,0,0,0,0,0,0
2100,0#15#48,0#111#216,4965.json,9#4#4,0.01664632000029087#0.0026408005505800247#0.0024426565505564213,7.910461767225154E-4#0.0032377121933963218#0.0031836541526746127,0#0#0,0#0#0,0#0#0,1#1#1,7.54#4.0#4.0,1#0#0,4#4#4,70.0#53.0#53.0,104.42505645751953#119.20726013183594#119.20726013183594,2#2#2,1#1#1,0#7#2,0#1#1,0#91#6,0#117#6,0#0#0,0#0#0,0#0#0
1417,0,0,9901.json,26,4.3092621490359306E-4,2.79919036840857E-9,5,7,12,7,7.25,3,12,171.0,80.7247314453125,2,2,0,0,0,0,0,0,0
