Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
3339,0#11,0#901,2554.json,4#4,0.8512318730354309#0.8512318730354309,0.9761333819477807#0.9761333819477807,0#0,0#0,0#0,1#1,1.73#1.73,0#0,0#0,12.0#12.0,128.936767578125#128.936767578125,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
202,0,0,2513.json,3,0.008909760043025017,0.23989837826363622,0,0,0,1,1.89,0,1,31.0,127.42049407958984,2,0,0,0,0,0,0,0,0
2030,0#137,0#73,456.json,5#5,0.006026316899806261#0.006094931159168482,0.24084620185136024#0.23488439290149418,0#0,0#0,0#0,1#1,5.43#5.43,0#0,3#3,37.0#37.0,118.14622497558594#118.14622497558594,3#3,0#0,0#2,0#1,0#7,0#7,0#0,0#0,0#0
525,0,0,2415.json,3,0.8845128417015076,0.9302205455138702,0,0,0,1,1.89,0,0,16.0,131.91592407226562,0,0,0,0,0,0,0,0,0
1065,0#2#83,0#60#793,3602.json,9#9#9,0.0#0.0#0.0,2.686311692905257E-7#8.940242745778781E-7#1.1782063696743434E-6,1#1#1,1#1#1,2#2#2,2#2#2,2.95#2.95#2.95,1#1#1,17#15#15,115.0#109.0#106.0,101.50944519042969#101.82171630859375#101.90057373046875,1#1#1,1#1#1,0#2#6,0#1#3,0#34#42,0#34#42,0#0#0,0#1#0,0#1#0
3376,0#5#50#266,0#26#272#2303,1444.json,7#7#7#7,0.20916743576526642#0.09831253439188004#0.10769827663898468#0.10228050500154495,0.19274462658935557#0.20818553003085585#0.16318450297033105#0.16121904216471353,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.98#1.98#1.98#1.98,0#0#0#0,4#4#4#4,44.0#44.0#45.0#45.0,111.72010803222656#111.79435729980469#111.6032485961914#111.6032485961914,2#2#2#2,2#2#2#2,0#2#2#2,0#1#1#1,0#13#9#2,0#13#9#2,0#0#0#0,0#1#0#0,0#1#0#0
1010,0#10,0#765,2815.json,17#14,5.759890191257E-4#9.652992011979222E-4,1.3556144203529851E-5#6.71498114791938E-6,1#2,2#2,3#4,3#3,2.7#2.7,1#1,18#18,119.0#117.0,90.86695861816406#94.06572723388672,0#0,2#2,0#2,0#1,0#30,0#9,0#0,0#0,0#0
2081,0#2#125#72#263#685#33#140#43,0#124#296#421#553#688#910#1745#1867,2309.json,14#14#14#14#14#14#14#14#7,8.163293241523206E-4#0.0011633564718067646#4.621839616447687E-4#4.6886829659342766E-4#4.8006445285864174E-4#4.393165581859648E-4#0.0010697516845539212#8.737079915590584E-4#0.007581278681755066,5.873550774461043E-9#4.248372368022423E-9#9.134475735825632E-10#1.0999235515563157E-9#1.3156577382444531E-9#1.3538298803286572E-9#4.3123932271156915E-9#3.3043612911105252E-9#2.868910249586214E-4,1#1#1#1#1#1#1#1#0,2#2#2#2#2#2#2#2#0,3#3#3#3#3#3#3#3#0,3#3#3#3#3#3#3#3#2,3.58#3.58#3.58#3.58#3.58#3.58#3.58#3.58#3.02,1#1#1#1#1#1#1#1#1,13#13#13#13#13#13#13#14#7,137.0#138.0#144.0#144.0#144.0#144.0#138.0#138.0#73.0,92.7807846069336#92.72112274169922#92.47842407226562#92.47842407226562#92.49980926513672#92.49980926513672#92.72112274169922#92.67877960205078#108.01232147216797,3#3#3#3#3#3#3#3#2,5#5#5#5#5#5#5#5#3,0#4#8#4#6#4#6#2#11,0#2#4#2#3#2#3#1#2,0#8#75#46#40#15#23#25#410,0#8#75#46#40#15#23#25#375,0#0#0#0#0#1#0#0#0,0#1#0#0#0#1#0#0#0,0#1#0#0#0#1#0#0#0
1066,0,0,1829.json,4,0.0010457353200763464,0.21988630528213754,0,0,0,1,1.73,0,4,37.0,121.92401123046875,1,0,0,0,0,0,0,0,0
2146,0#10#5#685#66,0#97#301#753#1450,3845.json,7#7#8#8#8,5.80554420594126E-4#5.80554420594126E-4#7.173196645453572E-4#7.173196645453572E-4#0.00803431123495102,2.8236915279250125E-5#2.8236915279250125E-5#1.859743148905342E-5#1.859743148905342E-5#7.845181209840077E-5,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,5.17#5.17#5.2#5.2#5.2,0#0#0#0#0,12#12#13#13#12,85.0#85.0#89.0#89.0#83.0,107.25755310058594#107.25755310058594#104.79773712158203#104.79773712158203#105.24809265136719,0#0#0#0#0,1#1#1#1#1,0#0#1#0#12,0#0#1#0#6,0#0#26#0#64,0#0#9#0#59,0#0#0#1#0,0#1#0#1#0,0#1#0#1#0
2440,0#7#1#10,0#1104#1106#2104,2350.json,4#12#12#8,0.48002898693084717#0.5657272338867188#0.45898956060409546#0.6031681895256042,0.9059467520965562#0.9076041985762979#0.7413383119078382#0.22226877976526022,0#3#4#4,0#3#4#4,0#6#8#8,1#3#4#4,1.73#3.7#3.7#3.87,0#2#2#1,0#3#3#3,16.0#39.0#44.0#45.0,126.80831146240234#103.01915740966797#101.927490234375#108.27718353271484,0#0#0#0,0#0#0#0,0#11#2#10,0#10#1#3,0#220#36#51,0#175#36#26,0#0#0#0,0#0#0#0,0#0#0#0
3399,0#50#29#60#244#263#685#2#214,0#295#955#972#1230#1872#2006#2131#3019,1407.json,15#15#15#15#15#15#15#15#4,0.022962991148233414#0.015273654833436012#0.012794006615877151#0.012840930372476578#0.012552029453217983#0.012488706037402153#0.012488706037402153#0.023442907258868217#0.021615780889987946,3.954212523203001E-6#2.3369411600280747E-6#2.3797041735813675E-6#2.8656363133396895E-6#2.9296119938174025E-6#2.9503301282878624E-6#3.0152344006847433E-6#7.419124462507238E-6#0.39317452303827155,5#5#5#5#5#5#5#5#0,4#4#4#4#4#4#4#4#0,9#9#9#9#9#9#9#9#0,4#4#4#4#4#4#4#4#1,3.41#3.41#3.41#3.41#3.41#3.41#3.41#3.41#2.0,2#2#2#2#2#2#2#2#0,9#11#12#12#12#12#12#12#2,114.0#118.0#118.0#118.0#118.0#118.0#118.0#114.0#29.0,92.6653060913086#92.51510620117188#92.5450439453125#92.5450439453125#92.5450439453125#92.5450439453125#92.5450439453125#92.75516510009766#123.19084167480469,1#1#1#1#1#1#1#1#2,4#4#4#4#4#4#4#4#0,0#6#4#10#6#2#6#4#16,0#3#2#5#3#1#3#2#2,0#40#26#37#27#4#9#24#432,0#40#26#37#27#4#9#24#375,0#0#0#0#0#0#1#0#0,0#0#0#0#0#0#1#0#0,0#0#0#0#0#0#1#0#0
1679,0#266,0#606,2753.json,6#7,0.019030718132853508#0.02950279973447323,0.060121022021342986#0.07848567262041523,1#1,1#1,2#2,2#2,2.0#2.8,0#0,4#4,53.0#53.0,112.88314056396484#110.38590240478516,1#1,1#1,0#13,0#7,0#41,0#0,0#0,0#0,0#0
2960,0#11#2,0#1938#2180,962.json,4#4#4,0.8780749440193176#0.6183807253837585#0.7571844458580017,0.9760706540488764#0.9525085314552281#0.9590728109658034,0#0#0,0#0#0,0#0#0,1#1#1,1.73#1.73#1.73,0#0#0,0#0#0,12.0#14.0#14.0,128.936767578125#127.78498840332031#127.78498840332031,0#0#0,0#0#0,0#2#2,0#1#1,0#14#9,0#14#9,0#0#0,0#0#0,0#0#0
2856,0#685,0#1463,3950.json,14#14,0.05129087716341019#0.05129087716341019,0.005477525443679954#0.005477525443679954,3#3,2#2,5#5,3#3,2.37#2.37,1#1,4#4,78.0#78.0,96.31991577148438#96.31991577148438,1#1,3#3,0#0,0#0,0#0,0#0,0#1,0#1,0#1
