Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
1158,0,0,3131.json,3,0.8420180082321167,0.9539228302507855,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0
3647,0#3#10#18,0#1564#1698#3239,2140.json,9#9#9#9,0.4761354327201843#0.4761354327201843#0.3233179450035095#0.3233179450035095,0.6294359023775776#0.6294359023775776#0.32488753272204063#0.32488753272204063,2#2#2#2,2#2#2#2,4#4#4#4,3#3#3#3,2.67#2.67#2.67#2.67,1#1#1#1,2#2#2#2,43.0#43.0#47.0#47.0,107.17189025878906#107.17189025878906#106.58649444580078#106.58649444580078,2#2#3#3,1#1#1#1,0#0#18#0,0#0#9#0,0#0#89#0,0#0#56#0,0#0#0#0,0#0#0#0,0#0#0#0
4707,0#8#0#0#0#0#8#11,0#1#20#191#816#818#840#3353,3043.json,7#4#4#4#4#4#4#3,0.11981827020645142#0.07894354313611984#0.07894354313611984#0.07894354313611984#0.07894354313611984#0.07894354313611984#0.07894354313611984#0.045350152999162674,0.13342862281221118#0.5205344336821509#0.5205344336821509#0.5205344336821509#0.5205344336821509#0.5205344336821509#0.5205344336821509#0.5033156217135422,1#0#0#0#0#0#0#0,1#0#0#0#0#0#0#0,2#0#0#0#0#0#0#0,2#1#1#1#1#1#1#1,6.05#6.63#6.63#6.63#6.63#6.63#6.63#1.89,1#0#0#0#0#0#0#0,1#0#0#0#0#0#0#0,41.0#26.0#26.0#26.0#26.0#26.0#26.0#26.0,111.65786743164062#123.8484878540039#123.8484878540039#123.8484878540039#123.8484878540039#123.8484878540039#123.8484878540039#128.50894165039062,3#3#3#3#3#3#3#3,0#0#0#0#0#0#0#0,0#3#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#72#0#0#0#0#0#20,0#81#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0
1315,0#1#9,0#302#691,2726.json,11#10#14,7.764871115796268E-4#0.0#4.266273172106594E-4,2.4541415584978585E-5#1.668064071393181E-6#5.678460953943142E-7,0#0#0,0#0#0,0#0#0,1#1#1,6.67#6.26#6.74,1#0#1,15#18#18,95.0#106.0#121.0,99.38695526123047#100.3313217163086#94.10713195800781,0#0#0,0#0#0,0#11#6,0#5#5,0#180#138,0#111#74,0#0#0,0#1#0,0#1#0
2067,0#3#6#16#17#1#18#1#13#6#4#68#18#6#71#6#1#11,0#39#410#413#528#544#569#1070#1143#1257#1529#1651#1659#1692#1698#1827#1951#2037,1483.json,51#42#32#32#32#33#54#62#60#60#60#60#60#59#76#74#82#83,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.9636599320958287E-23#8.138689801558933E-19#1.7674720481400596E-13#3.881133165005407E-13#3.904979001534469E-13#1.23385814556434E-13#6.614219555943993E-27#6.1897977792991506E-30#7.774572718570504E-29#1.0098275328450384E-28#1.3978308063594842E-29#1.400610034774514E-29#1.400610034774514E-29#5.339486800510745E-32#2.9592979623075435E-45#1.8355800485621748E-43#5.200076967988242E-50#1.9121034487265774E-50,7#4#2#2#2#2#7#13#13#13#13#13#13#13#14#14#14#14,4#2#1#1#1#1#5#9#9#9#9#9#9#9#10#10#10#10,11#6#3#3#3#3#12#22#22#22#22#22#22#22#24#24#24#24,5#3#2#2#2#2#6#9#9#9#9#9#9#9#10#10#10#10,6.2#6.64#7.27#7.27#7.27#7.24#6.29#6.93#6.85#6.85#6.85#6.85#6.85#6.89#6.51#6.59#6.29#6.25,2#1#1#1#1#1#3#5#5#5#5#5#5#5#5#5#5#5,58#53#42#41#41#42#63#68#66#64#64#64#64#63#80#78#89#90,360.0#305.0#234.0#231.0#231.0#237.0#395.0#441.0#429.0#427.0#434.0#434.0#434.0#456.0#595.0#575.0#641.0#646.0,65.85916137695312#70.50235748291016#76.69091033935547#76.77735900878906#76.77735900878906#76.10718536376953#64.03874206542969#60.46377944946289#61.16946029663086#61.18329620361328#61.07817459106445#61.07817459106445#61.07817459106445#61.08320617675781#55.107704162597656#55.725074768066406#53.4036750793457#53.16012191772461,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,3#1#1#1#1#1#5#7#7#7#7#7#7#7#9#9#10#10,0#12#12#2#4#1#23#23#2#4#4#4#0#23#19#4#8#1,0#2#1#1#2#1#23#17#0#2#2#2#0#11#19#1#8#1,0#368#429#30#16#34#1032#559#166#22#121#4#0#252#1086#153#509#58,0#335#389#30#16#30#906#417#116#22#113#4#0#248#975#145#477#54,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1,0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1
2005,0#3#18,0#0#1597,1871.json,3#3#3,0.8141373991966248#0.8487930297851562#0.8487930297851562,0.9598242793588745#0.9216443907297989#0.9216443907297989,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,1#1#1,15.0#17.0#17.0,132.25152587890625#131.28770446777344#131.28770446777344,1#1#1,0#0#0,0#2#0,0#1#0,0#11#0,0#11#0,0#0#0,0#1#0,0#1#0
1261,0,0,341.json,7,0.004009453114122152,0.09783476580875923,1,1,2,2,2.56,1,4,47.0,110.94767761230469,1,0,0,0,0,0,0,0,0
38,0,0,177.json,18,0.017136182636022568,1.0377743188886459E-4,1,3,4,4,4.03,2,6,107.0,90.2290267944336,0,3,0,0,0,0,0,0,0
410,0,0,2951.json,3,0.7847340106964111,0.9254997093472036,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,0,0,0,0
990,0#18,0#582,1618.json,3#3,0.6545073390007019#0.6545073390007019,0.8465722620285506#0.8465722620285506,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#1,18.0#18.0,130.85629272460938#130.85629272460938,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
