Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
4172,0#239#1446#0,0#2349#3361#4107,3895.json,3#3#3#3,0.5609332323074341#0.4403775632381439#0.4403775632381439#0.4403775632381439,0.783323979784962#0.8239475055501675#0.8239475055501675#0.8239475055501675,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,3.77#3.77#3.77#3.77,0#0#0#0,2#2#2#2,15.0#15.0#15.0#15.0,132.25152587890625#132.43687438964844#132.43687438964844#132.43687438964844,0#0#0#0,0#0#0#0,0#4#0#0,0#2#0#0,0#11#0#0,0#11#0#0,0#0#0#0,0#0#0#0,0#0#0#0
4998,0#0,0#4932,11478.json,4#4,0.894694983959198#0.894694983959198,0.40140095284217503#0.40140095284217503,0#0,0#0,0#0,1#1,4.0#4.0,0#0,2#2,28.0#28.0,123.37332153320312#123.37332153320312,1#1,1#1,0#0,0#0,0#0,0#0,0#0,0#0,0#0
895,0#1446#0,0#84#830,11321.json,3#3#3,0.6797168254852295#0.6797168254852295#0.6797168254852295,0.8559297115012662#0.8559297115012662#0.8559297115012662,0#0#0,0#0#0,0#0#0,1#1#1,3.77#3.77#3.77,0#0#0,1#1#1,15.0#15.0#15.0,132.25152587890625#132.25152587890625#132.25152587890625,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0
5139,0#101#10#0,0#2476#4597#5073,173.json,3#3#3#3,0.9346576929092407#0.9346576929092407#0.9346576929092407#0.9346576929092407,0.9578427281850287#0.9578427281850287#0.9578427281850287#0.9578427281850287,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,0.94#0.94#0.94#0.94,0#0#0#0,0#0#0#0,12.0#12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0
1833,0#275#0,0#1039#1767,10345.json,4#4#4,0.1446884572505951#0.06829336285591125#0.06829336285591125,0.06371427822924103#0.06186092587651482#0.06186092587651482,0#0#0,0#0#0,0#0#0,1#1#1,4.0#4.0#4.0,0#0#0,1#2#2,37.0#37.0#37.0,121.61679077148438#121.61679077148438#121.61679077148438,1#1#1,1#1#1,0#2#0,0#1#0,0#10#0,0#10#0,0#0#0,0#0#0,0#0#0
939,0#0,0#873,7961.json,5#5,0.6663422584533691#0.6663422584533691,0.8216626166200256#0.8216626166200256,1#1,1#1,2#2,2#2,5.99#5.99,0#0,0#0,20.0#20.0,121.80303955078125#121.80303955078125,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
1488,0#0,0#1422,5743.json,5#5,0.06774646043777466#0.06774646043777466,0.04206545647844597#0.04206545647844597,0#0,0#0,0#0,1#1,3.92#3.92,0#0,2#2,46.0#46.0,116.93981170654297#116.93981170654297,2#2,2#2,0#0,0#0,0#0,0#0,0#0,0#0,0#0
5293,0#574#107#110#265#243#46#376#394#89#155#0,0#3162#4298#4299#4341#4371#4442#4460#4466#5000#5215#5228,12078.json,14#16#15#18#18#20#19#19#19#17#17#17,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,5.2486576548721154E-8#9.228267588435169E-9#6.121877121236905E-9#1.4980742854145406E-11#1.513538832442198E-11#9.08004355250895E-12#1.1067853184348662E-11#1.0878610882370028E-11#1.1333239477129634E-11#7.430554950525878E-12#1.4100049055191646E-12#1.4100049055191646E-12,1#1#1#1#1#1#1#1#1#1#1#1,1#1#1#1#1#1#1#1#1#1#1#1,2#2#2#2#2#2#2#2#2#2#2#2,2#2#2#2#2#2#2#2#2#2#2#2,6.88#11.91#7.54#13.98#13.98#13.45#13.63#13.63#13.63#14.23#14.23#14.23,1#1#1#1#1#1#0#0#0#0#0#0,16#20#20#30#30#32#32#32#32#30#30#30,140.0#152.0#152.0#184.0#184.0#190.0#189.0#189.0#189.0#187.0#194.0#194.0,93.47000122070312#90.80633544921875#91.85186004638672#87.68226623535156#87.68226623535156#85.78020477294922#86.63860321044922#86.63860321044922#86.63860321044922#88.49577331542969#88.25012969970703#88.25012969970703,3#3#3#3#3#3#3#3#3#3#4#4,3#3#3#3#3#3#3#3#3#3#3#3,0#6#10#13#4#6#4#6#2#6#6#0,0#4#5#8#2#4#2#3#1#2#3#0,0#105#169#223#8#52#5#14#9#42#43#0,0#82#144#188#8#42#8#14#9#32#43#0,0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0
1911,0#307#312#0,0#350#1709#1846,5637.json,8#8#9#9,0.0010109248105436563#0.001205722102895379#0.0011752123245969415#0.0011752123245969415,5.6085963335654996E-5#3.1277470559259654E-5#2.2433445347472513E-5#2.2433445347472513E-5,1#1#1#1,1#1#1#1,2#2#2#2,2#2#2#2,4.8#4.8#5.33#5.33,1#1#1#1,8#8#8#8,82.0#84.0#87.0#87.0,105.20986938476562#105.01829528808594#102.8652572631836#102.8652572631836,3#3#4#4,2#2#2#2,0#2#2#0,0#1#1#0,0#28#28#0,0#28#24#0,0#0#0#0,0#0#0#0,0#0#0#0
3690,0#363#113#349#134#97#160#55#956#169#95#189#110#31#41#7#3#5#4#4#2#4#4#2#4#234#17#2#6#5#5#1465#93#1446#275#20#3#3#35#69#23#15#17#0,0#54#680#729#743#790#1067#1671#1807#1846#1888#2070#2105#2172#2177#2177#2178#2181#2182#2192#2192#2192#2192#2192#2192#2221#2358#2370#2370#2507#2507#2715#2723#2878#2896#3431#3532#3532#3579#3584#3585#3586#3613#3624,17444.json,15#15#16#18#17#17#18#18#19#19#20#21#22#22#23#21#20#20#19#20#21#22#23#24#25#11#11#10#10#10#10#10#11#18#18#20#22#24#24#24#26#26#27#27,0.006971974391490221#0.002222020411863923#6.33439514786005E-4#2.454825444146991E-4#2.3367292305920273E-4#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.00544244609773159#0.005416395142674446#0.004003178793936968#0.006765040103346109#0.003030898980796337#0.0023948755115270615#0.002409031381830573#0.0019608833827078342#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.8662825056722075E-6#2.6728958123599415E-7#6.91073012465115E-8#2.2571119437696284E-8#1.520529837465337E-8#5.049645180870382E-9#2.126857596692777E-9#3.505870167144993E-10#5.243615200643302E-10#5.343662348166471E-10#2.227179382846689E-10#1.7943920996987748E-12#4.882706485344375E-14#4.8384878148619164E-14#1.5262032891840868E-13#2.3210620663701123E-11#2.547588511296709E-11#4.252408345842009E-11#8.586012604833645E-11#2.4504727158276087E-11#4.3182148960277574E-13#1.402336534040835E-13#4.610962634994795E-14#5.66304658648982E-15#1.7910701472330196E-15#1.6927991163386593E-6#1.7062929173118253E-6#1.036785569923575E-6#5.354635318223551E-6#1.7749599935745282E-6#2.022928330047749E-6#1.9976821013262285E-6#1.5109941339763203E-6#3.9075261102261394E-10#3.3648635203290794E-10#2.2498319386856913E-11#9.299242891117196E-13#1.4416806100488951E-12#5.666126531346734E-13#5.600139416200659E-13#1.458290991296843E-14#2.189377557154203E-14#5.6352670472543194E-15#5.6352670472543194E-15,3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#4#4#4#4#4#1#1#1#1#1#1#1#1#3#3#4#4#4#4#4#4#4#4#4,4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#5#5#5#5#5#1#1#1#1#1#1#1#1#2#2#3#3#3#3#3#5#5#5#5,7#7#7#7#7#7#7#7#7#7#7#7#7#7#7#7#7#7#7#7#9#9#9#9#9#2#2#2#2#2#2#2#2#5#5#7#7#7#7#7#9#9#9#9,4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#5#5#5#5#5#2#2#2#2#2#2#2#2#3#3#4#4#4#4#4#5#5#5#5,4.95#4.95#5.07#8.54#7.23#7.23#8.54#8.54#9.43#9.43#9.22#9.06#9.7#9.7#9.5#9.01#9.22#9.22#9.43#9.26#9.1#8.94#8.79#8.64#8.5#5.91#5.91#6.2#6.2#6.2#6.2#6.2#7.49#4.19#4.19#4.31#4.38#6.34#6.34#6.34#5.23#5.23#5.15#5.15,2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#0#0#0#0#0#0#0#0#1#1#1#1#1#1#1#1#1#1#1,3#3#3#3#3#3#3#3#3#3#3#7#10#10#10#3#3#3#3#4#6#7#8#9#10#7#7#8#6#6#6#6#7#21#22#24#27#27#27#27#27#27#28#28,118.0#127.0#136.0#145.0#145.0#151.0#157.0#166.0#166.0#167.0#173.0#197.0#215.0#215.0#212.0#185.0#183.0#180.0#174.0#181.0#198.0#205.0#212.0#223.0#230.0#105.0#105.0#105.0#98.0#103.0#103.0#103.0#106.0#164.0#164.0#180.0#198.0#206.0#208.0#208.0#222.0#220.0#228.0#228.0,92.64015197753906#92.19361877441406#90.76127624511719#88.4609146118164#89.38687896728516#89.17604064941406#88.01909637451172#87.70161437988281#86.82572174072266#86.82211303710938#85.77999114990234#84.21024322509766#82.93034362792969#82.93034362792969#82.30662536621094#84.58767700195312#85.46086120605469#85.54681396484375#86.55404663085938#85.46612548828125#83.81531524658203#82.8596420288086#81.9439697265625#80.95081329345703#80.10904693603516#98.54910278320312#98.54910278320312#100.06549835205078#100.50936889648438#100.19313049316406#100.22148132324219#100.22148132324219#98.49980926513672#87.81922149658203#87.7964096069336#85.3099365234375#83.20870208740234#81.55406951904297#81.44792938232422#81.44792938232422#79.52957916259766#79.5766372680664#78.7624740600586#78.7624740600586,4#5#6#7#7#7#7#8#8#8#8#8#9#9#8#8#5#4#2#2#2#2#2#2#2#2#2#2#2#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3,2#2#2#2#2#2#2#2#2#2#3#4#4#4#4#3#3#3#3#4#5#6#7#8#9#7#7#6#6#6#6#6#6#2#2#2#2#3#3#3#3#3#3#3,0#8#8#10#9#6#14#8#11#16#3#13#9#8#2#14#15#8#3#1#1#1#1#1#1#18#2#3#2#4#4#2#5#27#2#2#4#10#4#6#7#2#1#0,0#4#4#6#4#3#7#4#6#8#2#7#5#4#1#6#7#4#1#1#1#1#1#1#1#2#1#1#1#2#2#1#3#18#1#2#3#8#2#3#3#1#1#0,0#67#39#49#31#15#83#99#18#132#79#170#107#24#23#149#175#50#53#64#115#59#63#88#51#774#1#110#48#23#24#1#38#641#10#92#107#297#40#18#118#2#38#0,0#67#35#39#25#15#57#91#12#132#84#160#102#24#11#145#128#50#50#66#117#61#65#90#53#749#1#112#48#23#24#1#23#652#10#99#114#83#40#18#173#2#40#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
3595,0#0,0#3529,7012.json,3#3,0.8780633807182312#0.8780633807182312,0.767162468817784#0.767162468817784,0#0,0#0,0#0,1#1,3.77#3.77,0#0,0#0,20.0#20.0,130.18594360351562#130.18594360351562,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
2976,0#349#0,0#15#2910,16506.json,3#6#6,0.9033235907554626#0.8523410558700562#0.8523410558700562,0.710225767579134#0.3398079000506204#0.3398079000506204,0#1#1,0#1#1,0#2#2,1#2#2,3.77#5.5#5.5,0#1#1,1#2#2,21.0#38.0#38.0,130.05470275878906#115.17298126220703#115.17298126220703,0#0#0,0#0#0,0#3#0,0#3#0,0#73#0,0#82#0,0#0#0,0#0#0,0#0#0
3355,0#881#621#799#1446#0,0#958#995#1731#2544#3290,599.json,3#3#3#3#3#3,0.22393158078193665#0.13983383774757385#0.06569666415452957#0.6231185793876648#0.327021062374115#0.327021062374115,0.23030440827333298#0.21882748629273394#0.2233377393670829#0.43384743646690094#0.4379673663556426#0.4379673663556426,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,3.77#3.77#3.77#3.77#3.77#3.77,0#0#0#0#0#0,3#3#2#1#0#0,29.0#29.0#30.0#24.0#24.0#24.0,127.8512954711914#127.8512954711914#127.76480865478516#129.12539672851562#129.12539672851562#129.12539672851562,1#1#1#1#1#1,0#0#0#0#0#0,0#4#2#2#2#0,0#2#1#1#1#0,0#22#29#31#9#0,0#22#30#30#9#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0
5028,0#493#164#3147#145#160#360#344#486#275#20#0,0#30#31#855#1777#2603#2940#3177#3839#4234#4401#4962,6608.json,6#7#9#7#7#7#5#5#5#5#3#3,6.96052797138691E-4#8.708031382411718E-4#0.002346184803172946#0.18716935813426971#0.11593830585479736#0.10320212692022324#0.12349585443735123#0.06671003997325897#0.06559843569993973#0.03341973200440407#0.7469235062599182#0.7469235062599182,0.0012417278777300087#6.09724911114106E-4#2.0780307395534966E-4#0.008251172613119572#0.003931183917770582#0.003387036458788416#0.01079181995387588#0.015192947243109774#0.02545634740016689#0.023737603931532163#0.7880909023698949#0.7880909023698949,0#0#1#1#1#1#0#0#0#0#0#0,0#0#1#1#1#1#0#0#0#0#0#0,0#0#2#2#2#2#0#0#0#0#0#0,1#1#2#2#2#2#1#1#1#1#1#1,3.77#3.61#4.53#5.11#5.11#5.11#3.92#3.92#3.92#3.92#3.77#3.77,0#0#1#1#1#1#0#0#0#0#0#0,7#8#10#5#6#6#4#5#5#6#1#1,64.0#70.0#79.0#57.0#60.0#61.0#51.0#49.0#46.0#46.0#17.0#17.0,111.74822998046875#108.7390365600586#103.68096923828125#109.77314758300781#109.45433044433594#109.36837768554688#116.14391326904297#116.41182708740234#116.7403564453125#116.68047332763672#131.43582153320312#131.43582153320312,3#3#3#1#1#1#1#1#1#1#1#1,1#1#1#1#1#1#1#1#1#1#0#0,0#3#4#16#2#2#4#2#2#2#4#0,0#2#3#7#1#1#1#1#1#1#1#0,0#33#41#208#26#4#49#33#12#10#132#0,0#35#48#197#12#4#54#33#12#10#136#0,0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#1#0,0#0#0#0#0#0#0#0#0#0#1#0
2131,0#360#235#253#0,0#43#944#961#2065,13626.json,3#3#3#3#3,0.0#0.0#0.0#0.0#0.0,0.2845838476486129#0.2843294227197998#0.29720863268081615#0.274784738546455#0.274784738546455,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,3.77#3.77#3.77#3.77#3.77,0#0#0#0#0,1#1#1#1#1,30.0#30.0#30.0#30.0#30.0,127.76480865478516#127.76480865478516#127.76480865478516#127.76480865478516#127.76480865478516,0#0#0#0#0,0#0#0#0#0,0#4#2#4#0,0#2#1#2#0,0#16#15#10#0,0#16#15#10#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0
