Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
2465,0#0,0#477,14018.json,4#4,0.29502812027931213#0.29502812027931213,0.8756553854660944#0.8756553854660944,0#0,0#0,0#0,1#1,2.0#2.0,0#0,0#0,18.0#18.0,126.19583892822266#126.19583892822266,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
4487,0#0#0#0,0#1597#2500#2500,1608.json,10#10#10#10,0.020897775888442993#0.020897775888442993#0.020897775888442993#0.020897775888442993,0.004489822454808699#0.004489822454808699#0.004489822454808699#0.004489822454808699,1#1#1#1,1#1#1#1,2#2#2#2,3#3#3#3,2.04#2.04#2.04#2.04,2#2#2#2,4#4#4#4,69.0#69.0#69.0#69.0,102.5315170288086#102.5315170288086#102.5315170288086#102.5315170288086,1#1#1#1,2#2#2#2,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0
5132,0#186#89#244#0#0#0,0#637#1204#1550#2242#3144#3144,3227.json,7#7#11#11#11#11#11,0.36540091037750244#0.39149588346481323#0.08127741515636444#0.07531581073999405#0.07531581073999405#0.07531581073999405#0.07531581073999405,0.5349992011061065#0.5069448025277421#0.3726772140328859#0.3688585413308829#0.3688585413308829#0.3688585413308829#0.3688585413308829,1#1#2#2#2#2#2,1#1#2#2#2#2#2,2#2#4#4#4#4#4,2#2#3#3#3#3#3,1.28#1.28#1.34#1.34#1.34#1.34#1.34,1#1#1#1#1#1#1,0#0#0#0#0#0#0,34.0#34.0#47.0#47.0#47.0#47.0#47.0,112.90506744384766#112.90506744384766#103.45849609375#103.45849609375#103.45849609375#103.45849609375#103.45849609375,1#1#1#1#1#1#1,0#0#0#0#0#0#0,0#2#6#4#0#0#0,0#1#5#2#0#0#0,0#15#87#8#0#0#0,0#15#92#8#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0
1919,0,0,9374.json,3,0.7228838205337524,0.883378910876267,0,0,0,1,1.89,0,0,17.0,131.28770446777344,1,0,0,0,0,0,0,0,0
5154,0#11#197#110#49#162#0#0#0,0#2#613#1603#1610#1611#2264#3166#3166,5495.json,3#3#3#3#3#3#3#3#3,0.0763564258813858#0.0763564258813858#0.0483706034719944#0.07320404052734375#0.0483706034719944#0.013357819989323616#0.013357819989323616#0.013357819989323616#0.013357819989323616,0.8705815083802764#0.8705815083802764#0.8583148132911028#0.8454256464569585#0.8583148132911028#0.8595425202783603#0.8595425202783603#0.8595425202783603#0.8595425202783603,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,0.94#0.94#0.94#0.94#0.94#0.94#0.94#0.94#0.94,0#0#0#0#0#0#0#0#0,1#1#1#1#1#2#2#2#2,16.0#16.0#16.0#16.0#16.0#16.0#16.0#16.0#16.0,131.75106811523438#131.75106811523438#131.75106811523438#131.75106811523438#131.75106811523438#131.91592407226562#131.91592407226562#131.91592407226562#131.91592407226562,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#4#2#2#4#0#0#0,0#0#2#1#1#2#0#0#0,0#0#12#4#4#37#0#0#0,0#0#12#4#4#37#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0
3284,0#0#0#0,0#394#1296#1296,9588.json,7#7#9#9,0.20163659751415253#0.2016739845275879#0.1643543541431427#0.1643543541431427,0.33546674280502636#0.3337630968775996#0.7981585204668747#0.7981585204668747,1#1#1#1,1#1#1#1,2#2#2#2,2#2#2#2,1.12#1.12#20.53#20.53,1#1#1#1,2#2#2#2,38.0#38.0#38.0#38.0,112.18234252929688#112.18234252929688#108.11104583740234#108.11104583740234,2#2#2#2,1#1#1#1,0#0#0#0,0#0#0#0,0#1#145#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0
4207,0#0#0#0,0#1317#2220#2220,11960.json,5#5#5#5,0.45855283737182617#0.45855283737182617#0.45855283737182617#0.45855283737182617,0.7794668357548491#0.7794668357548491#0.7794668357548491#0.7794668357548491,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,0.98#0.98#0.98#0.98,0#0#0#0,1#1#1#1,26.0#26.0#26.0#26.0,120.54627227783203#120.54627227783203#120.54627227783203#120.54627227783203,0#0#0#0,1#1#1#1,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0
132,0,0,13292.json,3,0.8515576720237732,0.9697077300882393,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0
3524,0#0#0#0,0#634#1536#1536,2680.json,3#3#3#3,0.5062195658683777#0.5062195658683777#0.5062195658683777#0.5062195658683777,0.6183213331910555#0.6183213331910555#0.6183213331910555#0.6183213331910555,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,0.94#0.94#0.94#0.94,0#0#0#0,1#1#1#1,20.0#20.0#20.0#20.0,130.18594360351562#130.18594360351562#130.18594360351562#130.18594360351562,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0
3485,0#31#0#0#0,0#19#595#1497#1497,916.json,11#11#11#11#11,0.06243860349059105#0.06243860349059105#0.06243860349059105#0.06243860349059105#0.06243860349059105,0.01460543364500668#0.01460543364500668#0.01460543364500668#0.01460543364500668#0.01460543364500668,2#2#2#2#2,1#1#1#1#1,3#3#3#3#3,3#3#3#3#3,2.71#2.71#2.71#2.71#2.71,2#2#2#2#2,4#4#4#4#4,65.0#65.0#65.0#65.0#65.0,101.3882064819336#101.3882064819336#101.3882064819336#101.3882064819336#101.3882064819336,1#1#1#1#1,2#2#2#2#2,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0
