Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
3407,0#0#5,0#14#35,22272.json,3#3#3,0.9534847736358643#0.9534847736358643#0.9534847736358643,0.9676650255766246#0.9676650255766246#0.9676650255766246,0#0#0,0#0#0,0#0#0,1#1#1,1.41#1.41#1.41,0#0#0,0#0#0,12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#1#0
2832,0#309#308#10#328,0#766#843#1326#1876,21042.json,4#4#4#4#4,0.04676784947514534#0.04459884762763977#0.04676784947514534#0.0#0.0,0.5460705938994372#0.5372876936117247#0.5460705938994372#0.039312379297474186#0.03830126045030218,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,3.67#3.67#3.67#3.67#3.67,0#0#0#0#0,3#3#3#7#7,28.0#28.0#28.0#50.0#50.0,123.55950164794922#123.55950164794922#123.55950164794922#120.44806671142578#120.44806671142578,0#0#0#0#0,0#0#0#0#0,0#2#2#2#2,0#1#1#1#1,0#4#4#56#4,0#4#4#56#4,0#0#0#0#0,0#1#1#0#1,0#0#0#0#1
3765,0#2#3#0#3#3#10#2#19#3,0#0#37#399#535#699#790#830#891#1081,26281.json,3#3#4#4#5#5#7#9#11#8,0.5350696444511414#0.5350696444511414#0.48877814412117004#0.48877814412117004#0.32870930433273315#0.3230806589126587#0.19449937343597412#0.0028115713503211737#3.206557594239712E-4#7.668415200896561E-4,0.6233324260467413#0.6233324260467413#0.47861113226275454#0.47861113226275454#0.3642697090767276#0.37300015220762395#0.18852320608961376#9.691343997230087E-4#4.439232232893553E-5#3.042013582007899E-4,0#0#0#0#0#0#0#1#2#2,0#0#0#0#0#0#0#1#2#2,0#0#0#0#0#0#0#2#4#4,1#1#1#1#1#1#1#2#3#3,1.41#1.41#1.5#1.5#1.47#1.47#1.36#1.7#1.81#2.12,0#0#0#0#0#0#0#0#0#0,2#2#3#3#4#4#5#8#9#7,22.0#22.0#28.0#28.0#34.0#34.0#44.0#74.0#93.0#77.0,129.57785034179688#129.57785034179688#123.46312713623047#123.46312713623047#118.748779296875#118.748779296875#111.72010803222656#104.02095794677734#99.16634368896484#105.45278930664062,1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#1#1#1#0,0#0#1#0#1#2#4#2#2#5,0#0#1#0#1#1#3#2#2#1,0#0#44#0#33#5#65#116#114#97,0#0#42#0#31#5#61#113#111#91,0#0#0#0#0#1#0#0#0#0,0#0#0#0#0#1#0#0#0#0,0#1#0#1#1#1#0#1#1#0
2629,0#0#61,0#10#29,18755.json,3#3#3,0.9450806975364685#0.9450806975364685#0.9143717288970947,0.9640550334858715#0.9640550334858715#0.9516944750233352,0#0#0,0#0#0,0#0#0,1#1#1,1.41#1.41#1.41,0#0#0,0#0#0,12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625,0#0#0,0#0#0,0#0#2,0#0#1,0#0#6,0#0#6,0#0#0,0#0#0,0#1#0
3122,0#0#433,0#17#1033,9189.json,3#3#3,0.15429902076721191#0.15429902076721191#0.1790730208158493,0.7805761133084969#0.7805761133084969#0.7991629604212221,0#0#0,0#0#0,0#0#0,1#1#1,1.41#1.41#1.41,0#0#0,0#0#0,20.0#20.0#18.0,130.30841064453125#130.30841064453125#130.99049377441406,0#0#0,0#0#0,0#0#4,0#0#2,0#0#88,0#0#88,0#0#0,0#0#0,0#1#0
3324,0#26#0#1763,0#1#261#488,13680.json,4#4#4#4,0.0#0.0#0.0#0.0,0.059476346669242834#0.04324685763056243#0.041326226710494164#0.06702727840864475,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,3.67#4.92#3.67#3.67,0#0#0#0,0#0#0#0,44.0#46.0#46.0#43.0,120.52654266357422#120.23833465576172#120.23833465576172#120.58902740478516,0#0#0#0,0#0#0#0,0#2#0#4,0#1#0#2,0#10#3#4,0#7#0#4,0#0#0#0,0#0#0#0,0#0#0#0
3780,0#1,0#2,10290.json,3#3,0.8793350458145142#0.8793350458145142,0.9422021976780076#0.9422021976780076,0#0,0#0,0#0,1#1,1.41#1.41,0#0,0#0,12.0#12.0,133.59722900390625#133.59722900390625,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#1
2925,0#14#251#209#19,0#1#10#15#1619,26764.json,13#13#14#14#14,0.530690610408783#0.7117512226104736#0.03144251927733421#0.6178351640701294#0.564549446105957,0.45272767633409283#0.08420012447943527#3.583946477149133E-5#0.09173646209945248#0.05772649222287193,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,2.46#2.46#2.4#2.4#2.4,1#1#1#1#1,3#4#4#4#4,66.0#75.0#118.0#76.0#78.0,99.06253814697266#98.2240219116211#94.48147583007812#96.91498565673828#96.74165344238281,1#1#1#1#1,0#0#0#0#0,0#8#11#8#2,0#4#6#4#1,0#101#201#118#33,0#101#196#119#33,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0
2474,0#62#130,0#5#420,24842.json,29#29#29,0.0#0.0#1.0115198529092595E-4,2.5780973728242006E-7#8.310328036823877E-8#1.1718750078665473E-7,3#3#3,2#2#2,5#5#5,6#6#6,20.06#20.06#20.06,3#3#3,14#16#16,167.0#173.0#171.0,79.40541076660156#79.22186279296875#79.28233337402344,7#7#7,5#5#5,0#4#6,0#2#3,0#16#27,0#16#21,0#0#0,0#0#0,0#0#0
3458,0,0,26947.json,13,0.2788844108581543,0.18170414978694138,0,0,0,1,2.77,1,4,68.0,99.05714416503906,0,1,0,0,0,0,0,0,0
