Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
5232,0#0#5#173#0#0#58,0#531#866#1597#1599#1716#1735,901.json,4#4#4#4#4#4#4,0.5866113901138306#0.5866113901138306#0.5866113901138306#0.4951164722442627#0.4951164722442627#0.4951164722442627#0.6447780728340149,0.8893280339458417#0.8893280339458417#0.8893280339458417#0.7252569336568013#0.7252569336568013#0.7252569336568013#0.8118955354820615,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,2.0#2.0#2.0#2.0#2.0#2.0#2.0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,20.0#20.0#20.0#24.0#24.0#24.0#21.0,125.64796447753906#125.64796447753906#125.64796447753906#124.361083984375#124.361083984375#124.361083984375#125.27178192138672,1#1#1#1#1#1#1,0#0#0#0#0#0#0,0#0#0#8#0#0#4,0#0#0#4#0#0#2,0#0#0#52#0#0#18,0#0#0#36#0#0#18,0#0#0#0#0#0#0,0#0#1#0#0#0#0,0#0#1#0#0#0#0
3823,0#38#173#0#1#55,0#180#188#190#307#325,1224.json,3#3#3#3#3#3,0.8924942016601562#0.8924942016601562#0.8924942016601562#0.8924942016601562#0.8924942016601562#0.8755402565002441,0.9531305090014002#0.9531305090014002#0.9531305090014002#0.9531305090014002#0.9531305090014002#0.9462344366258691,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0,0#0#0#0#0#0,13.0#13.0#13.0#13.0#13.0#12.0,132.9956512451172#132.9956512451172#132.9956512451172#132.9956512451172#132.9956512451172#133.59722900390625,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#4,0#0#0#0#0#2,0#0#0#0#0#27,0#0#0#0#0#27,0#0#0#0#0#0,0#0#0#0#0#1,0#0#0#0#0#1
1864,0,0,662.json,3,0.8500407338142395,0.9255761537564945,0,0,0,1,0.94,0,1,15.0,132.086669921875,0,0,0,0,0,0,0,0,0
5195,0#0#5#173#0#0#2,0#494#829#1560#1562#1679#2076,971.json,4#4#4#4#4#4#8,0.061654239892959595#0.061654239892959595#0.061654239892959595#0.19189772009849548#0.19189772009849548#0.19189772009849548#0.22756297886371613,0.5165050131137741#0.5165050131137741#0.5165050131137741#0.7069847480847552#0.7069847480847552#0.7069847480847552#0.6907384969698913,0#0#0#0#0#0#1,0#0#0#0#0#0#1,0#0#0#0#0#0#2,1#1#1#1#1#1#2,2.0#2.0#2.0#2.0#2.0#2.0#2.83,0#0#0#0#0#0#1,1#1#1#1#1#1#2,28.0#28.0#28.0#26.0#26.0#26.0#39.0,123.21045684814453#123.21045684814453#123.21045684814453#123.67467498779297#123.67467498779297#123.67467498779297#109.81769561767578,2#2#2#2#2#2#2,0#0#0#0#0#0#0,0#0#0#8#0#0#6,0#0#0#4#0#0#5,0#0#0#34#0#0#103,0#0#0#19#0#0#71,0#0#0#0#0#0#0,0#0#1#0#0#0#0,0#0#1#0#0#0#0
3994,0#16#16#20#173#0#50,0#7#28#93#359#478#1325,1049.json,3#3#3#3#3#3#3,0.31549540162086487#0.5320790410041809#0.31549540162086487#0.6952226161956787#0.8253849148750305#0.8253849148750305#0.7873744964599609,0.5116058291525607#0.6016323530922332#0.5116058291525607#0.4274664132796178#0.38196212644184857#0.38196212644184857#0.3713393908125371,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#0.94,0#0#0#0#0#0#0,1#1#1#2#2#2#2,22.0#20.0#22.0#23.0#23.0#23.0#22.0,129.28781127929688#129.9696044921875#129.28781127929688#129.14646911621094#129.14646911621094#129.14646911621094#129.47398376464844,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#2#2#2#2#0#2,0#1#1#1#1#0#1,0#13#13#44#25#0#27,0#13#13#44#25#0#19,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0
3335,0#1,0#88,513.json,9#9,0.015589714981615543#0.012221839278936386,0.010353665836573442#0.010708421543425654,2#2,2#2,4#4,3#3,3.14#3.14,1#1,10#10,65.0#65.0,104.96033477783203#104.96033477783203,1#1,0#0,0#2,0#1,0#7,0#7,0#0,0#0,0#0
3512,0#49,0#14,326.json,3#3,0.672184944152832#0.672184944152832,0.9424302136644976#0.9424302136644976,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,12.0#12.0,133.59722900390625#133.59722900390625,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
3728,0#0,0#212,689.json,5#5,0.6204784512519836#0.6204784512519836,0.4725451045858508#0.4725451045858508,0#0,0#0,0#0,1#1,1.96#1.96,0#0,2#2,33.0#33.0,118.82000732421875#118.82000732421875,1#1,1#1,0#0,0#0,0#0,0#0,0#0,0#0,0#0
3636,0#173#0,0#1#120,1036.json,3#3#3,0.7606247663497925#0.7606247663497925#0.7606247663497925,0.8307287406140758#0.8307287406140758#0.8307287406140758,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,2#2#2,20.0#20.0#20.0,130.18594360351562#130.18594360351562#130.18594360351562,1#1#1,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0
3621,0#0#58#254,0#105#124#2767,928.json,5#5#5#5,0.6983020305633545#0.6983020305633545#0.7994408011436462#0.8861918449401855,0.7227213816644779#0.7227213816644779#0.8231400457113991#0.8883249329400768,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.96#1.96#1.96#1.96,0#0#0#0,2#2#2#2,27.0#27.0#24.0#22.0,119.94750213623047#119.94750213623047#120.74615478515625#121.41495513916016,1#1#1#1,0#0#0#0,0#0#4#10,0#0#2#5,0#0#18#5,0#0#18#5,0#0#0#0,0#0#0#0,0#0#0#0
