Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
3114,0#26#26,0#1570#1610,2112.json,3#3#3,0.8724181056022644#0.7052570581436157#0.8692301511764526,0.9244483540926943#0.7828105616018176#0.9087290491100849,0#0#0,0#0#0,0#0#0,1#1#1,0.87#0.9#0.9,0#0#0,2#4#2,22.0#27.0#21.0,129.69032287597656#128.51292419433594#130.05470275878906,0#0#0,0#0#0,0#5#2,0#2#1,0#33#24,0#26#24,0#0#0,0#1#0,0#1#0
3718,0,0,191.json,3,0.27138084173202515,0.8784730261583583,0,0,0,1,0.94,0,1,15.0,132.25152587890625,0,0,0,0,0,0,0,0,0
3764,0#21#1#11#13#36#16#29#32#10,0#0#56#179#180#189#199#250#700#936,567.json,9#11#11#16#16#16#16#16#16#16,0.10255727171897888#0.11356451362371445#0.11356451362371445#0.03522690758109093#0.03522690758109093#0.018105952069163322#0.0074092065915465355#0.011472785845398903#0.005496803671121597#0.00403223792091012,0.024745176837905412#0.0033436398099040217#0.0033436398099040217#1.1468436411825729E-4#1.1468436411825729E-4#3.306220156343172E-5#2.3033762264690924E-5#2.3548293492710016E-5#1.5810869278164962E-5#9.726073085183328E-6,1#2#2#5#5#6#6#6#6#6,1#2#2#3#3#3#3#3#3#3,2#4#4#8#8#9#9#9#9#9,2#3#3#4#4#4#4#4#4#4,1.63#2.53#2.53#2.33#2.33#2.33#2.33#2.33#2.33#2.33,1#1#1#2#2#2#2#2#2#2,6#7#7#10#10#10#10#10#10#10,57.0#70.0#70.0#101.0#101.0#107.0#109.0#111.0#111.0#113.0,105.50605010986328#100.71418762207031#100.71418762207031#92.37093353271484#92.37093353271484#92.0391616821289#91.94286346435547#91.84831237792969#91.84831237792969#91.72466278076172,0#0#0#1#1#1#1#1#1#1,2#2#2#2#2#2#2#2#2#2,0#4#0#12#0#6#2#3#0#2,0#3#0#9#0#3#1#2#0#1,0#79#0#169#0#38#11#14#1#6,0#59#0#186#0#38#11#13#0#6,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#1#0#0#0,0#0#0#0#0#0#1#0#0#0
3718,0#44,0#0,268.json,3#3,0.4860999584197998#0.8283056616783142,0.9295226675785365#0.8745373103176266,0#0,0#0,0#0,1#1,0.94#0.94,0#0,0#1,12.0#15.0,133.59722900390625#132.086669921875,0#0,0#0,0#2,0#1,0#10,0#10,0#0,0#0,0#0
3577,0#50#7,0#79#2555,803.json,6#6#5,0.9380205273628235#0.8978888988494873#0.7641247510910034,0.7347659412295966#0.5850815208148669#0.7939231448075917,0#0#0,0#0#0,0#0#0,1#1#1,0.94#0.94#0.98,0#0#0,1#1#0,32.0#34.0#27.0,116.40045928955078#115.98135375976562#120.60669708251953,0#0#0,0#0#0,0#2#2,0#1#0,0#13#42,0#13#39,0#0#0,0#0#0,0#0#0
3463,0#54#471,0#2523#3227,806.json,6#6#6,0.07580462098121643#0.074304960668087#0.07739906013011932,0.03118531595552921#0.02953011081214648#0.026239109706949017,0#0#0,0#0#0,0#0#0,1#1#1,1.37#1.37#1.37,0#0#0,5#5#5,49.0#49.0#49.0,113.23470306396484#113.23470306396484#113.18480682373047,1#1#1,1#1#1,0#2#2,0#1#1,0#12#12,0#12#12,0#0#0,0#1#1,0#1#0
3763,0#43#11#9#65#48#46,0#1#1#52#1078#1223#2610,2353.json,30#30#30#34#36#36#3,0.0021439488045871258#0.0026627606712281704#0.0026627606712281704#0.0011671887477859855#0.001044888747856021#0.001044888747856021#0.19926370680332184,1.147274079058653E-8#1.6991919773839386E-8#1.6991919773839386E-8#7.566286002397853E-10#6.555641591489308E-11#6.555641591489308E-11#0.7996752734156486,4#4#4#4#4#4#0,4#4#4#4#4#4#0,8#8#8#8#8#8#0,4#4#4#4#4#4#1,2.29#2.29#2.29#2.18#2.13#2.13#0.94,3#3#3#3#3#3#0,9#9#9#11#11#11#0,183.0#181.0#181.0#203.0#215.0#215.0#21.0,78.8660659790039#78.92321014404297#78.92321014404297#76.22402954101562#74.88524627685547#74.88524627685547#129.81976318359375,0#0#0#0#0#0#0,5#5#5#6#7#7#0,0#4#0#6#8#0#38,0#2#0#5#5#0#1,0#13#0#164#90#0#1200,0#13#0#163#106#0#1205,0#0#0#1#0#0#0,0#0#0#1#0#1#0,0#0#0#1#0#1#0
2323,0#9,0#1,984.json,13#9,0.4349214732646942#0.7959477305412292,1.0223660706760066E-7#2.0083375547440473E-5,4#0,3#0,7#0,2#1,0.95#0.83,1#0,6#2,134.0#103.0,94.66207122802734#102.6593246459961,1#1,4#3,0#9,0#2,0#182,0#183,0#0,0#0,0#0
3786,0#0#97#178#24#72#84#14#31#30#39#9#28#50#5#25#25#13#10#4#25#7#9#4#11#38#5#13#8#4#471#8,0#11#17#23#23#29#52#58#58#79#189#194#287#487#716#841#857#859#958#960#1038#1150#1519#2243#2243#2422#2646#2669#2962#2976#3550#3670,2588.json,3#3#20#20#19#19#19#19#19#20#20#22#21#22#25#30#31#33#31#30#30#30#30#30#30#30#34#34#30#26#26#26,0.04265814647078514#0.04265814647078514#0.02258734218776226#0.030445491895079613#0.010485947132110596#0.013170714490115643#0.006392891984432936#0.009288414381444454#0.013500797562301159#0.013634580187499523#0.01029033400118351#0.012230517342686653#0.012251765467226505#0.008976047858595848#1.4326597738545388E-4#0.0#0.0#0.0#0.0#0.0#0.0#0.0#1.1535338853718713E-4#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#1.101541129173711E-4,0.42458556076751025#0.42458556076751025#2.5763129357923977E-7#9.69147436344294E-7#3.3225998475689556E-8#4.539988229693941E-8#1.2040628984679013E-8#1.8140962509685908E-8#3.0512241618392705E-8#8.364343000675975E-9#5.482093762304414E-9#3.537012915037682E-9#1.8040322743555394E-8#1.916660942247972E-9#9.115340461017752E-15#8.38136954217931E-18#1.6853628332770582E-18#5.215359197505168E-19#7.459640078248708E-18#3.0436621503726826E-15#1.4036648093102484E-15#1.3829680695174666E-15#3.659436657913191E-15#3.922646495107718E-18#2.2199034317155674E-18#1.5958691168332188E-17#1.4471574336981062E-18#6.37353419985191E-19#5.0473750863234685E-19#4.673527598395649E-16#4.663499637316789E-16#4.649946866227365E-16,0#0#2#1#3#3#3#3#3#3#3#4#4#4#4#4#4#5#5#4#4#4#4#5#5#5#6#6#6#6#6#7,0#0#2#1#2#2#2#2#2#2#2#3#3#3#4#4#4#5#5#4#4#4#4#5#5#5#6#6#6#6#6#6,0#0#4#2#5#5#5#5#5#5#5#7#7#7#8#8#8#10#10#8#8#8#8#10#10#10#12#12#12#12#12#13,1#1#4#3#3#3#3#3#3#3#3#4#4#4#4#4#4#5#5#5#5#5#5#5#5#5#6#6#6#6#6#6,0.94#0.94#1.93#1.93#1.61#1.61#1.61#1.61#1.61#1.58#1.58#1.79#1.83#1.76#1.71#1.91#1.93#2.14#2.14#2.35#2.35#2.35#2.35#2.33#2.33#2.33#2.44#2.44#2.33#2.15#2.15#2.15,0#0#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3,1#1#6#6#9#9#11#11#11#13#13#13#11#14#21#24#26#27#26#20#21#21#20#28#28#28#29#30#29#29#29#29,26.0#26.0#135.0#128.0#139.0#138.0#144.0#142.0#140.0#149.0#151.0#157.0#147.0#157.0#220.0#260.0#270.0#278.0#263.0#236.0#239.0#239.0#235.0#263.0#265.0#258.0#275.0#278.0#271.0#236.0#236.0#236.0,128.3351287841797#128.3351287841797#86.94145202636719#87.44832611083984#87.65340423583984#87.71106719970703#87.46963500976562#87.54236602783203#87.63624572753906#86.422119140625#86.352783203125#84.3571548461914#85.53118896484375#84.3954849243164#80.37557983398438#76.47613525390625#75.71946716308594#74.29644775390625#75.62606048583984#76.84310150146484#76.76122283935547#76.76122283935547#76.86518096923828#76.1717529296875#76.11785888671875#76.30123138427734#73.69682312011719#73.62568664550781#75.78593444824219#78.93133544921875#78.93133544921875#78.93133544921875,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,0#0#7#7#7#7#7#7#7#7#7#7#7#7#9#11#11#11#10#10#10#10#10#10#10#10#11#11#11#9#9#9,0#0#23#2#41#4#4#2#2#2#4#8#4#4#31#5#4#6#10#20#2#4#2#20#2#4#9#2#6#12#2#2,0#0#20#1#21#2#2#1#1#2#2#5#1#2#18#5#3#4#4#9#1#2#1#10#1#2#6#1#1#4#1#1,0#0#596#36#284#32#35#16#15#37#15#42#43#94#498#226#58#53#102#261#10#12#22#225#10#70#176#30#87#204#1#4,0#0#552#36#228#32#35#16#15#38#15#47#44#50#511#246#61#65#110#267#10#12#22#228#10#73#203#30#106#216#0#4,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#1#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#1#1#1#1#1#0#0#0#0#0#0#1#1,0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#1#1#1#0#0#0#0#0#0#0#1
1641,0,0,656.json,8,0.006233438849449158,0.9081399033528422,2,1,3,2,1.07,1,4,39.0,110.19127655029297,1,0,0,0,0,0,0,0,0
